timestamp,open,high,low,close,volume,oi,symbol,date
2025-06-16T12:21:00,55896.0,55912.6,55896.0,55912.6,540,1935210,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:22:00,55912.6,55920.8,55912.6,55920.8,510,1935810,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:23:00,55915.0,55920.6,55910.0,55920.0,1320,1935810,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:24:00,55920.0,55920.0,55908.6,55908.6,990,1935810,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:25:00,55905.8,55905.8,55882.2,55887.0,810,1936410,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:26:00,55895.0,55895.0,55875.6,55881.6,600,1936410,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:27:00,55881.6,55882.6,55876.4,55881.6,1200,1936950,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:28:00,55883.8,55883.8,55880.0,55880.0,420,1936950,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:29:00,55881.6,55899.8,55881.6,55882.6,540,1936950,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:30:00,55886.4,55900.0,55886.4,55900.0,330,1936950,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:31:00,55910.0,55941.2,55910.0,55939.2,1950,1936710,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:32:00,55936.6,55939.2,55930.0,55930.2,480,1936710,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:33:00,55929.2,55930.4,55921.0,55922.0,630,1936710,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:34:00,55922.0,55995.0,55922.0,55990.2,5610,1936980,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:35:00,55976.2,55976.2,55951.0,55960.0,2550,1936980,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:36:00,55961.8,55964.0,55944.4,55951.4,2160,1936980,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:37:00,55951.6,55976.4,55951.6,55973.0,1500,1937190,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:38:00,55970.0,55990.0,55970.0,55986.8,1320,1937190,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:39:00,55990.0,56040.0,55970.2,56032.6,13860,1935810,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:40:00,56027.6,56037.0,56010.0,56010.0,21180,1935810,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:41:00,56010.0,56018.2,56005.0,56005.0,5820,1935810,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:42:00,56005.0,56023.0,56005.0,56023.0,1410,1935810,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:43:00,56026.6,56026.6,56011.6,56015.8,1830,1934130,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:44:00,56020.6,56020.6,55988.4,55988.4,4380,1934130,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:45:00,55987.0,56012.2,55987.0,55995.2,1800,1934130,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:46:00,55999.0,56019.0,55995.4,56000.0,3360,1936350,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:47:00,56000.0,56000.0,55980.0,55980.0,2400,1936350,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:48:00,55981.6,55981.6,55961.0,55976.0,1710,1936350,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:49:00,55977.2,55979.0,55970.0,55976.4,780,1939230,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:50:00,55976.4,55980.0,55975.0,55980.0,1290,1939230,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:51:00,55987.4,55992.8,55971.2,55974.2,1770,1939230,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:52:00,55977.0,55977.0,55962.0,55970.0,1290,1939080,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:53:00,55965.2,55965.2,55956.0,55961.6,1170,1939080,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:54:00,55965.0,55980.2,55965.0,55980.2,1050,1939080,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:55:00,55980.8,55985.8,55980.0,55980.0,1650,1940040,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:56:00,55976.0,55976.0,55952.2,55960.2,2040,1940040,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:57:00,55950.0,55956.2,55940.2,55955.2,1110,1940040,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:58:00,55955.2,55955.2,55941.0,55950.2,1260,1942860,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T12:59:00,55950.0,55951.0,55949.2,55951.0,690,1942860,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:00:00,55958.0,55989.0,55953.0,55989.0,1140,1942860,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:01:00,55981.4,55989.0,55981.4,55985.0,270,1943310,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:02:00,55990.0,55995.8,55990.0,55995.0,300,1943310,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:03:00,56000.0,56010.0,56000.0,56000.4,1860,1943310,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:04:00,56000.0,56010.0,55992.0,55999.4,1890,1943730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:05:00,55990.0,55998.6,55980.0,55980.0,330,1943730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:06:00,55985.6,56000.0,55985.6,56000.0,450,1943730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:07:00,56008.0,56011.0,56001.0,56010.0,660,1943760,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:08:00,56010.0,56015.0,56004.8,56015.0,1410,1943760,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:09:00,56015.0,56020.0,56010.0,56017.2,2040,1943760,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:10:00,56017.4,56033.0,56017.4,56019.8,3690,1943160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:11:00,56019.8,56023.4,56000.0,56000.0,1890,1943160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:12:00,56000.0,56011.4,55980.0,55983.8,1560,1943160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:13:00,55983.8,55998.6,55983.8,55998.6,16560,1943430,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:14:00,55989.4,56000.0,55989.4,56000.0,180,1943430,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:15:00,56000.0,56007.4,55990.0,55990.8,1260,1943430,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:16:00,55985.2,56007.4,55985.0,56007.4,810,1950000,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:17:00,55991.8,55991.8,55976.0,55979.2,930,1950000,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:18:00,55976.0,55976.0,55967.6,55973.2,420,1950000,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:19:00,55983.2,55984.4,55973.4,55973.4,360,1950720,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:20:00,55985.0,55999.0,55985.0,55999.0,150,1950720,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:21:00,55983.8,55995.8,55976.4,55995.0,420,1950720,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:22:00,55985.6,56000.0,55985.0,55989.0,270,1950870,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:23:00,55999.0,56008.8,55989.0,56000.0,1020,1950870,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:24:00,55999.8,56000.0,55989.6,55994.2,240,1950870,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:25:00,55997.0,55997.0,55985.6,55994.2,210,1951710,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:26:00,56000.0,56018.2,56000.0,56018.2,720,1951710,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:27:00,56007.0,56019.6,56007.0,56017.2,420,1951710,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:28:00,56015.8,56025.0,56006.4,56020.0,1920,1951560,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:29:00,56015.0,56018.6,55991.2,56006.0,2670,1951560,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:30:00,55995.0,56000.0,55987.0,56000.0,840,1951560,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:31:00,55998.0,56005.0,55998.0,56005.0,1440,1952730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:32:00,55998.8,56020.0,55995.0,56020.0,2280,1952730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:33:00,56020.0,56030.0,56020.0,56030.0,1230,1952730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:34:00,56026.2,56029.8,56009.2,56024.4,1950,1952430,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:35:00,56010.2,56020.0,56000.2,56020.0,660,1952430,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:36:00,56010.8,56032.0,56010.8,56030.0,1770,1952430,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:37:00,56030.0,56032.0,56019.0,56020.6,4140,1952460,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:38:00,56023.0,56026.4,56015.0,56024.0,720,1952460,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:39:00,56015.2,56040.0,56015.2,56040.0,6270,1952460,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:40:00,56038.8,56038.8,56020.0,56020.0,900,1958730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:41:00,56015.2,56050.0,56015.2,56030.4,4650,1958730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:42:00,56045.8,56050.0,56033.4,56040.0,2940,1958730,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:43:00,56039.8,56039.8,56000.0,56009.6,2550,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:44:00,56020.0,56022.4,55996.2,56001.2,2100,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:45:00,56001.2,56017.4,56000.2,56005.2,690,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:46:00,56017.4,56019.8,56009.0,56019.8,270,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:47:00,56011.4,56023.0,56006.0,56023.0,840,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:48:00,56017.2,56019.6,56009.0,56009.0,480,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:49:00,56007.6,56007.6,55981.0,56000.2,2550,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:50:00,55981.2,55999.6,55955.6,55957.4,4530,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:51:00,55957.0,55957.0,55929.0,55940.8,3570,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:52:00,55943.2,55968.4,55943.2,55967.0,1920,1958160,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:53:00,55968.4,55975.0,55960.0,55967.8,810,1958130,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:54:00,55960.0,55968.8,55951.2,55960.0,810,1958130,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:55:00,55970.0,55975.0,55965.6,55975.0,330,1958130,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:56:00,55977.8,55977.8,55967.0,55970.0,660,1958250,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:57:00,55975.6,55999.0,55975.4,55995.0,570,1958250,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:58:00,55992.2,55997.6,55990.0,55991.8,390,1958250,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T13:59:00,55989.4,55994.8,55974.4,55974.4,690,1958010,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:00:00,55985.0,56005.8,55983.2,55988.0,1230,1958010,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:01:00,56004.4,56004.4,55990.0,55990.0,2430,1958010,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:02:00,55994.2,55994.2,55990.6,55992.4,660,1960200,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:03:00,55992.4,56010.0,55990.6,56000.0,1500,1960200,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:04:00,55998.4,56015.6,55998.4,56015.0,1890,1960200,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:05:00,56015.0,56027.2,56010.4,56015.8,1050,1961820,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:06:00,56030.0,56042.0,56026.4,56039.2,2400,1961820,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:07:00,56044.0,56049.6,56039.0,56045.0,2910,1961820,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:08:00,56044.2,56045.0,56038.2,56042.0,2430,1961460,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:09:00,56040.0,56045.0,56034.2,56042.0,3630,1961460,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:10:00,56048.0,56048.0,56027.4,56027.4,1500,1961460,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:11:00,56018.2,56043.8,56018.2,56040.0,1950,1963080,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:12:00,56030.0,56045.0,56030.0,56042.6,1710,1963080,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:13:00,56040.0,56062.8,56040.0,56058.2,4110,1963080,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:14:00,56048.4,56048.4,56041.0,56044.8,1170,1962270,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:15:00,56050.0,56056.0,56045.0,56055.0,1200,1962270,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:16:00,56055.0,56063.0,56040.0,56048.2,6690,1962270,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:17:00,56050.4,56065.4,56050.4,56064.8,2490,1960560,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:18:00,56065.0,56065.0,56041.0,56041.0,870,1960560,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:19:00,56036.0,56040.0,56032.0,56040.0,360,1960560,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:20:00,56040.0,56040.0,56020.8,56024.0,1140,1961760,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:21:00,56029.0,56035.0,56027.4,56033.8,510,1961760,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:22:00,56032.6,56032.6,56024.0,56024.0,690,1961760,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:23:00,56024.0,56024.4,56015.0,56015.2,690,1962180,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:24:00,56015.2,56016.6,56001.0,56016.4,1080,1962180,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:25:00,56005.2,56029.0,56005.2,56017.2,2010,1962180,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:26:00,56030.0,56030.0,56006.4,56010.0,600,1962450,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:27:00,56006.4,56010.0,56001.0,56004.4,690,1962450,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:28:00,56004.4,56004.4,55990.0,55999.4,1560,1962450,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:29:00,55990.0,55992.0,55980.0,55980.6,510,1961220,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:30:00,55992.0,55999.2,55980.0,55990.4,510,1961220,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:31:00,55999.2,56011.2,55999.0,56011.2,1650,1961220,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:32:00,55994.0,56003.2,55994.0,55994.2,210,1959750,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:33:00,55994.6,56011.0,55994.6,56011.0,360,1959750,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:34:00,56009.0,56009.0,55991.2,56007.0,1350,1959750,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:35:00,56006.0,56006.0,55990.0,55995.0,840,1959660,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:36:00,55991.2,55995.0,55975.0,55980.0,2790,1959660,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:37:00,55979.8,55999.8,55976.0,55982.6,510,1959660,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:38:00,55993.6,55993.6,55983.0,55989.8,840,1958070,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:39:00,55989.6,55989.6,55976.0,55983.8,450,1958070,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:40:00,55985.0,56009.0,55985.0,56009.0,810,1958070,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:41:00,56000.2,56009.0,55995.2,56009.0,690,1957590,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:42:00,56007.6,56007.6,55992.0,56006.4,420,1957590,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:43:00,56003.8,56003.8,55993.2,55995.4,570,1957590,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:44:00,56001.0,56006.8,55989.2,55990.2,360,1957950,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:45:00,56005.0,56005.4,55986.6,55990.0,930,1957950,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:46:00,55986.6,55990.0,55972.0,55972.0,1440,1957950,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:47:00,55971.0,56000.0,55971.0,56000.0,1530,1956900,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:48:00,55999.6,56004.0,55990.0,56004.0,450,1956900,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:49:00,56000.0,56009.0,56000.0,56008.0,390,1956900,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:50:00,56008.0,56008.0,55988.0,55998.8,1140,1956990,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:51:00,55998.8,55999.0,55988.0,55988.0,900,1956990,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:52:00,55999.0,55999.0,55990.0,55990.0,150,1956990,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:53:00,55993.2,55999.0,55988.0,55995.0,840,1956300,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:54:00,55993.6,56010.0,55991.4,56010.0,690,1956300,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:55:00,56009.8,56010.0,56000.2,56008.0,600,1956300,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:56:00,56010.0,56010.0,56001.0,56002.0,960,1955970,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:57:00,56008.8,56021.0,56002.0,56021.0,2580,1955970,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:58:00,56021.0,56039.0,56019.0,56039.0,1170,1955970,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T14:59:00,56039.6,56048.0,56036.6,56048.0,1410,1956240,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:00:00,56045.2,56060.0,56037.0,56060.0,4620,1956240,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:01:00,56060.0,56060.4,56050.6,56055.0,3060,1956240,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:02:00,56059.0,56061.6,56057.8,56060.2,2550,1952790,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:03:00,56060.8,56060.8,56040.0,56040.0,2190,1952790,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:04:00,56041.0,56049.4,56041.0,56046.0,840,1952790,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:05:00,56038.4,56060.0,56033.2,56044.2,2370,1953180,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:06:00,56050.0,56056.4,56043.4,56049.8,2520,1953180,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:07:00,56052.8,56059.8,56042.6,56058.0,1170,1953180,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:08:00,56057.8,56057.8,56042.6,56044.4,2520,1953360,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:09:00,56041.4,56057.8,56039.2,56056.4,2370,1953360,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:10:00,56056.2,56077.0,56048.4,56077.0,8490,1953360,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:11:00,56077.0,56100.0,56074.8,56096.4,11130,1948590,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:12:00,56099.0,56109.6,56093.6,56109.2,13680,1948590,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:13:00,56107.8,56109.8,56090.2,56095.2,2670,1948590,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:14:00,56098.0,56110.0,56094.0,56096.8,3240,1942830,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:15:00,56107.4,56108.0,56092.4,56105.0,3840,1942830,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:16:00,56100.0,56110.0,56090.0,56110.0,4980,1942830,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:17:00,56097.6,56117.6,56094.8,56110.0,4470,1943970,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:18:00,56110.2,56137.6,56110.2,56128.2,8940,1943970,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:19:00,56132.4,56142.0,56120.0,56121.0,6000,1943970,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:20:00,56120.0,56142.0,56109.0,56127.0,9150,1944720,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:21:00,56134.4,56145.0,56128.0,56145.0,4200,1944720,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:22:00,56145.8,56160.0,56143.0,56160.0,8760,1944720,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:23:00,56154.0,56154.0,56134.8,56134.8,8970,1942110,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:24:00,56136.2,56148.8,56130.0,56145.0,5610,1942110,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:25:00,56145.0,56153.8,56136.6,56136.6,5400,1942110,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:26:00,56140.2,56150.0,56136.6,56140.6,2670,1937820,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:27:00,56139.2,56163.6,56139.2,56145.6,11280,1937820,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:28:00,56147.0,56159.4,56145.0,56159.0,5220,1937820,BANKNIFTY25JUNFUT,2025-06-16
2025-06-16T15:29:00,56159.0,56165.0,56146.0,56165.0,5310,1938930,BANKNIFTY25JUNFUT,2025-06-16
